Station,Date,Flow
02HC032,1974-10-08,0.082
02HC032,1974-10-09,0.082
02HC032,1974-10-10,0.082
02HC032,1974-10-11,0.085
02HC032,1974-10-12,0.099
02HC032,1974-10-13,0.091
02HC032,1974-10-14,0.119
02HC032,1974-10-15,0.096
02HC032,1974-10-16,0.088
02HC032,1974-10-17,0.105
02HC032,1974-10-18,0.096
02HC032,1974-10-19,0.096
02HC032,1974-10-20,0.088
02HC032,1974-10-21,0.088
02HC032,1974-10-22,0.085
02HC032,1974-10-23,0.091
02HC032,1974-10-24,0.088
02HC032,1974-10-25,0.091
02HC032,1974-10-26,0.091
02HC032,1974-10-27,0.088
02HC032,1974-10-28,0.085
02HC032,1974-10-29,0.085
02HC032,1974-10-30,0.091
02HC032,1974-10-31,0.096
02HC032,1974-11-01,0.093
02HC032,1974-11-02,0.091
02HC032,1974-11-03,0.091
02HC032,1974-11-04,0.096
02HC032,1974-11-05,0.108
02HC032,1974-11-06,0.125
02HC032,1974-11-07,0.116
02HC032,1974-11-08,0.108
02HC032,1974-11-09,0.102
02HC032,1974-11-10,0.102
02HC032,1974-11-11,0.099
02HC032,1974-11-12,0.161
02HC032,1974-11-13,0.181
02HC032,1974-11-14,0.181
02HC032,1974-11-15,0.17
02HC032,1974-11-16,0.139
02HC032,1974-11-17,0.125
02HC032,1974-11-18,0.122
02HC032,1974-11-19,0.125
02HC032,1974-11-20,0.391
02HC032,1974-11-21,0.739
02HC032,1974-11-22,0.527
02HC032,1974-11-23,0.396
02HC032,1974-11-24,0.362
02HC032,1974-11-25,0.354
02HC032,1974-11-26,0.294
02HC032,1974-11-27,0.255
02HC032,1974-11-28,0.232
02HC032,1974-11-29,0.19
02HC032,1974-11-30,0.156
02HC032,1974-12-01,0.15
02HC032,1974-12-02,0.17
02HC032,1974-12-03,0.164
02HC032,1974-12-04,0.147
02HC032,1974-12-05,0.139
02HC032,1974-12-06,0.144
02HC032,1974-12-07,0.15
02HC032,1974-12-08,0.218
02HC032,1974-12-09,0.263
02HC032,1974-12-10,0.249
02HC032,1974-12-11,0.21
02HC032,1974-12-12,0.21
02HC032,1974-12-13,0.215
02HC032,1974-12-14,0.218
02HC032,1974-12-15,0.195
02HC032,1974-12-16,0.207
02HC032,1974-12-17,0.221
02HC032,1974-12-18,0.229
02HC032,1974-12-19,0.212
02HC032,1974-12-20,0.215
02HC032,1974-12-21,0.215
02HC032,1974-12-22,0.201
02HC032,1974-12-23,0.198
02HC032,1974-12-24,0.201
02HC032,1974-12-25,0.204
02HC032,1974-12-26,0.187
02HC032,1974-12-27,0.195
02HC032,1974-12-28,0.184
02HC032,1974-12-29,0.181
02HC032,1974-12-30,0.181
02HC032,1974-12-31,0.178
02HC032,1975-01-01,0.17
02HC032,1975-01-02,0.193
02HC032,1975-01-03,0.159
02HC032,1975-01-04,0.167
02HC032,1975-01-05,0.164
02HC032,1975-01-06,0.215
02HC032,1975-01-07,0.161
02HC032,1975-01-08,0.173
02HC032,1975-01-09,0.368
02HC032,1975-01-10,0.552
02HC032,1975-01-11,0.779
02HC032,1975-01-12,0.847
02HC032,1975-01-13,0.204
02HC032,1975-01-14,0.195
02HC032,1975-01-15,0.187
02HC032,1975-01-16,0.184
02HC032,1975-01-17,0.176
02HC032,1975-01-18,0.198
02HC032,1975-01-19,0.215
02HC032,1975-01-20,0.17
02HC032,1975-01-21,0.178
02HC032,1975-01-22,0.181
02HC032,1975-01-23,0.193
02HC032,1975-01-24,0.21
02HC032,1975-01-25,0.244
02HC032,1975-01-26,0.34
02HC032,1975-01-27,0.311
02HC032,1975-01-28,0.283
02HC032,1975-01-29,0.286
02HC032,1975-01-30,0.317
02HC032,1975-01-31,0.238
02HC032,1975-02-01,0.227
02HC032,1975-02-02,0.212
02HC032,1975-02-03,0.204
02HC032,1975-02-04,0.195
02HC032,1975-02-05,0.19
02HC032,1975-02-06,0.184
02HC032,1975-02-07,0.178
02HC032,1975-02-08,0.173
02HC032,1975-02-09,0.17
02HC032,1975-02-10,0.167
02HC032,1975-02-11,0.164
02HC032,1975-02-12,0.164
02HC032,1975-02-13,0.161
02HC032,1975-02-14,0.159
02HC032,1975-02-15,0.156
02HC032,1975-02-16,0.159
02HC032,1975-02-17,0.159
02HC032,1975-02-18,0.161
02HC032,1975-02-19,0.167
02HC032,1975-02-20,0.17
02HC032,1975-02-21,0.187
02HC032,1975-02-22,0.218
02HC032,1975-02-23,1.06
02HC032,1975-02-24,11.6
02HC032,1975-02-25,11.4
02HC032,1975-02-26,3.51
02HC032,1975-02-27,2.37
02HC032,1975-02-28,1.77
02HC032,1975-03-01,1.13
02HC032,1975-03-02,0.991
02HC032,1975-03-03,0.793
02HC032,1975-03-04,0.58
02HC032,1975-03-05,0.51
02HC032,1975-03-06,0.524
02HC032,1975-03-07,0.538
02HC032,1975-03-08,0.481
02HC032,1975-03-09,0.408
02HC032,1975-03-10,0.416
02HC032,1975-03-11,0.422
02HC032,1975-03-12,0.425
02HC032,1975-03-13,0.708
02HC032,1975-03-14,0.552
02HC032,1975-03-15,0.58
02HC032,1975-03-16,0.609
02HC032,1975-03-17,0.75
02HC032,1975-03-18,0.765
02HC032,1975-03-19,6.34
02HC032,1975-03-20,7.59
02HC032,1975-03-21,3.68
02HC032,1975-03-22,2.73
02HC032,1975-03-23,2.89
02HC032,1975-03-24,1.95
02HC032,1975-03-25,1.7
02HC032,1975-03-26,1.47
02HC032,1975-03-27,0.85
02HC032,1975-03-28,0.75
02HC032,1975-03-29,0.736
02HC032,1975-03-30,0.623
02HC032,1975-03-31,0.566
02HC032,1975-04-01,0.496
02HC032,1975-04-02,0.467
02HC032,1975-04-03,0.425
02HC032,1975-04-04,0.283
02HC032,1975-04-05,0.382
02HC032,1975-04-06,0.439
02HC032,1975-04-07,0.467
02HC032,1975-04-08,0.51
02HC032,1975-04-09,0.566
02HC032,1975-04-10,0.609
02HC032,1975-04-11,0.697
02HC032,1975-04-12,0.807
02HC032,1975-04-13,1
02HC032,1975-04-14,1.32
02HC032,1975-04-15,1.75
02HC032,1975-04-16,1.95
02HC032,1975-04-17,2.21
02HC032,1975-04-18,2.76
02HC032,1975-04-19,10.6
02HC032,1975-04-20,4.08
02HC032,1975-04-21,2.34
02HC032,1975-04-22,1.7
02HC032,1975-04-23,1.4
02HC032,1975-04-24,1.58
02HC032,1975-04-25,1.34
02HC032,1975-04-26,1.1
02HC032,1975-04-27,0.906
02HC032,1975-04-28,0.767
02HC032,1975-04-29,0.694
02HC032,1975-04-30,0.64
02HC032,1975-05-01,0.597
02HC032,1975-05-02,0.578
02HC032,1975-05-03,0.555
02HC032,1975-05-04,0.674
02HC032,1975-05-05,1.42
02HC032,1975-05-06,1.45
02HC032,1975-05-07,1.33
02HC032,1975-05-08,0.9
02HC032,1975-05-09,0.731
02HC032,1975-05-10,0.617
02HC032,1975-05-11,0.544
02HC032,1975-05-12,0.498
02HC032,1975-05-13,0.473
02HC032,1975-05-14,0.425
02HC032,1975-05-15,0.385
02HC032,1975-05-16,0.351
02HC032,1975-05-17,0.34
02HC032,1975-05-18,0.314
02HC032,1975-05-19,0.286
02HC032,1975-05-20,0.261
02HC032,1975-05-21,0.238
02HC032,1975-05-22,0.238
02HC032,1975-05-23,0.261
02HC032,1975-05-24,0.232
02HC032,1975-05-25,0.204
02HC032,1975-05-26,0.198
02HC032,1975-05-27,0.195
02HC032,1975-05-28,0.173
02HC032,1975-05-29,0.147
02HC032,1975-05-30,0.142
02HC032,1975-05-31,0.153
02HC032,1975-06-01,0.164
02HC032,1975-06-02,0.147
02HC032,1975-06-03,0.127
02HC032,1975-06-04,0.113
02HC032,1975-06-05,0.119
02HC032,1975-06-06,0.127
02HC032,1975-06-07,0.122
02HC032,1975-06-08,0.119
02HC032,1975-06-09,0.116
02HC032,1975-06-10,0.116
02HC032,1975-06-11,0.096
02HC032,1975-06-12,0.193
02HC032,1975-06-13,0.17
02HC032,1975-06-14,0.139
02HC032,1975-06-15,0.119
02HC032,1975-06-16,0.116
02HC032,1975-11-21,0.428
02HC032,1975-11-22,0.425
02HC032,1975-11-23,0.419
02HC032,1975-11-24,0.413
02HC032,1975-11-25,0.411
02HC032,1975-11-26,0.411
02HC032,1975-11-27,0.428
02HC032,1975-11-28,0.428
02HC032,1975-11-29,0.433
02HC032,1975-11-30,0.439
02HC032,1975-12-01,0.467
02HC032,1975-12-02,0.462
02HC032,1975-12-03,0.447
02HC032,1975-12-04,0.428
02HC032,1975-12-05,0.425
02HC032,1975-12-06,0.484
02HC032,1975-12-07,0.532
02HC032,1975-12-08,0.504
02HC032,1975-12-09,0.895
02HC032,1975-12-10,1.41
02HC032,1975-12-11,1.41
02HC032,1975-12-12,1.42
02HC032,1975-12-13,1.42
02HC032,1975-12-14,1.48
02HC032,1975-12-15,1.76
02HC032,1975-12-16,1.67
02HC032,1975-12-17,1.65
02HC032,1975-12-18,1.54
02HC032,1975-12-19,1.58
02HC032,1975-12-20,1.53
02HC032,1975-12-21,1.44
02HC032,1975-12-22,1.38
02HC032,1975-12-23,1.36
02HC032,1975-12-24,1.33
02HC032,1975-12-25,1.34
02HC032,1975-12-26,1.35
02HC032,1975-12-27,1.35
02HC032,1975-12-28,1.33
02HC032,1975-12-29,1.34
02HC032,1975-12-30,1.38
02HC032,1975-12-31,1.42
02HC032,1976-01-01,0.125
02HC032,1976-01-02,0.113
02HC032,1976-01-03,0.125
02HC032,1976-01-04,0.122
02HC032,1976-01-05,0.13
02HC032,1976-01-06,0.133
02HC032,1976-01-07,0.136
02HC032,1976-01-08,0.125
02HC032,1976-01-09,0.122
02HC032,1976-01-10,0.119
02HC032,1976-01-11,0.116
02HC032,1976-01-12,0.122
02HC032,1976-01-13,0.125
02HC032,1976-01-14,0.142
02HC032,1976-01-15,0.136
02HC032,1976-01-16,0.13
02HC032,1976-01-17,0.125
02HC032,1976-01-18,0.122
02HC032,1976-01-19,0.119
02HC032,1976-01-20,0.127
02HC032,1976-01-21,0.13
02HC032,1976-01-22,0.113
02HC032,1976-01-23,0.11
02HC032,1976-01-24,0.116
02HC032,1976-01-25,0.15
02HC032,1976-01-26,0.184
02HC032,1976-01-27,0.181
02HC032,1976-01-28,0.176
02HC032,1976-01-29,0.17
02HC032,1976-01-30,0.167
02HC032,1976-01-31,0.164
02HC032,1976-02-01,0.164
02HC032,1976-02-02,0.161
02HC032,1976-02-03,0.161
02HC032,1976-02-04,0.159
02HC032,1976-02-05,0.159
02HC032,1976-02-06,0.159
02HC032,1976-02-07,0.159
02HC032,1976-02-08,0.159
02HC032,1976-02-09,0.221
02HC032,1976-02-10,0.224
02HC032,1976-02-11,0.255
02HC032,1976-02-12,0.227
02HC032,1976-02-13,0.235
02HC032,1976-02-14,0.249
02HC032,1976-02-15,0.269
02HC032,1976-02-16,0.521
02HC032,1976-02-17,0.419
02HC032,1976-02-18,0.592
02HC032,1976-02-19,1.17
02HC032,1976-02-20,1.01
02HC032,1976-02-21,0.816
02HC032,1976-02-22,1.59
02HC032,1976-02-23,1.48
02HC032,1976-02-24,1.15
02HC032,1976-02-25,0.909
02HC032,1976-02-26,1.69
02HC032,1976-02-27,2.57
02HC032,1976-02-28,2.26
02HC032,1976-02-29,1.82
02HC032,1976-03-01,1.61
02HC032,1976-03-02,1.05
02HC032,1976-03-03,0.954
02HC032,1976-03-04,1.06
02HC032,1976-03-05,1.86
02HC032,1976-03-06,3.17
02HC032,1976-03-07,2.52
02HC032,1976-03-08,1.56
02HC032,1976-03-09,1.13
02HC032,1976-03-10,0.994
02HC032,1976-03-11,0.765
02HC032,1976-03-12,0.694
02HC032,1976-03-13,1.58
02HC032,1976-03-14,1.5
02HC032,1976-03-15,1.13
02HC032,1976-03-16,0.85
02HC032,1976-03-17,0.793
02HC032,1976-03-18,0.708
02HC032,1976-03-19,0.943
02HC032,1976-03-20,8.44
02HC032,1976-03-21,12.1
02HC032,1976-03-22,4.13
02HC032,1976-03-23,2.79
02HC032,1976-03-24,2.61
02HC032,1976-03-25,3.11
02HC032,1976-03-26,2.37
02HC032,1976-03-27,2.04
02HC032,1976-03-28,2.05
02HC032,1976-03-29,1.57
02HC032,1976-03-30,1.33
02HC032,1976-03-31,1.6
02HC032,1976-04-01,3.06
02HC032,1976-04-02,2.08
02HC032,1976-04-03,1.55
02HC032,1976-04-04,1.24
02HC032,1976-04-05,1
02HC032,1976-04-06,0.821
02HC032,1976-04-07,0.716
02HC032,1976-04-08,0.629
02HC032,1976-04-09,0.578
02HC032,1976-04-10,0.566
02HC032,1976-04-11,0.51
02HC032,1976-04-12,0.43
02HC032,1976-04-13,0.419
02HC032,1976-04-14,0.405
02HC032,1976-04-15,0.493
02HC032,1976-04-16,0.787
02HC032,1976-04-17,0.685
02HC032,1976-04-18,0.521
02HC032,1976-04-19,0.43
02HC032,1976-04-20,0.365
02HC032,1976-04-21,0.34
02HC032,1976-04-22,0.345
02HC032,1976-04-23,0.371
02HC032,1976-04-24,0.34
02HC032,1976-04-25,0.745
02HC032,1976-04-26,1.31
02HC032,1976-04-27,1.56
02HC032,1976-04-28,1.58
02HC032,1976-04-29,1.12
02HC032,1976-04-30,0.838
02HC032,1976-05-01,0.651
02HC032,1976-05-02,0.592
02HC032,1976-05-03,0.629
02HC032,1976-05-04,0.583
02HC032,1976-05-05,0.558
02HC032,1976-05-06,0.609
02HC032,1976-05-07,1.78
02HC032,1976-05-08,1.63
02HC032,1976-05-09,1.09
02HC032,1976-05-10,0.864
02HC032,1976-05-11,0.793
02HC032,1976-05-12,0.841
02HC032,1976-05-13,0.657
02HC032,1976-05-14,0.589
02HC032,1976-05-15,0.564
02HC032,1976-05-16,0.765
02HC032,1976-05-17,1.78
02HC032,1976-05-18,1.23
02HC032,1976-05-19,0.895
02HC032,1976-05-20,0.75
02HC032,1976-05-21,0.6
02HC032,1976-05-22,0.504
02HC032,1976-05-23,0.476
02HC032,1976-05-24,0.445
02HC032,1976-05-25,0.51
02HC032,1976-05-26,0.473
02HC032,1976-05-27,0.493
02HC032,1976-05-28,0.408
02HC032,1976-05-29,0.337
02HC032,1976-05-30,0.297
02HC032,1976-05-31,0.371
02HC032,1976-06-01,0.532
02HC032,1976-06-02,0.453
02HC032,1976-06-03,0.385
02HC032,1976-06-04,0.317
02HC032,1976-06-05,0.278
02HC032,1976-06-06,0.238
02HC032,1976-06-07,0.198
02HC032,1976-06-08,0.193
02HC032,1976-06-09,0.173
02HC032,1976-06-10,0.15
02HC032,1976-06-11,0.127
02HC032,1976-06-12,0.113
02HC032,1976-06-13,0.102
02HC032,1976-06-14,0.153
02HC032,1976-06-15,0.142
02HC032,1976-06-16,0.116
02HC032,1976-06-17,0.113
02HC032,1976-06-18,0.102
02HC032,1976-06-19,0.127
02HC032,1976-06-20,0.181
02HC032,1976-06-21,0.161
02HC032,1976-06-22,0.142
02HC032,1976-06-23,0.122
02HC032,1976-06-24,0.11
02HC032,1976-06-25,0.122
02HC032,1976-06-26,0.142
02HC032,1976-06-27,0.173
02HC032,1976-06-28,0.15
02HC032,1976-06-29,0.164
02HC032,1976-06-30,0.331
02HC032,1976-07-01,0.496
02HC032,1976-07-02,0.583
02HC032,1976-07-03,0.532
02HC032,1976-07-04,0.685
02HC032,1976-07-05,0.66
02HC032,1976-07-06,0.49
02HC032,1976-07-07,0.439
02HC032,1976-07-08,0.507
02HC032,1976-07-09,0.425
02HC032,1976-07-10,0.323
02HC032,1976-07-11,0.309
02HC032,1976-07-12,0.283
02HC032,1976-07-13,0.252
02HC032,1976-07-14,0.221
02HC032,1976-07-15,0.195
02HC032,1976-07-16,0.178
02HC032,1976-07-17,0.17
02HC032,1976-07-18,0.17
02HC032,1976-07-19,0.156
02HC032,1976-07-20,0.195
02HC032,1976-07-21,0.411
02HC032,1976-07-22,0.269
02HC032,1976-07-23,0.193
02HC032,1976-07-24,0.164
02HC032,1976-07-25,0.144
02HC032,1976-07-26,0.13
02HC032,1976-07-27,0.119
02HC032,1976-07-28,0.108
02HC032,1976-07-29,0.198
02HC032,1976-07-30,0.326
02HC032,1976-07-31,0.439
02HC032,1976-08-01,0.937
02HC032,1976-08-02,0.597
02HC032,1976-08-03,0.394
02HC032,1976-08-04,0.297
02HC032,1976-08-05,0.232
02HC032,1976-08-06,0.193
02HC032,1976-08-07,0.173
02HC032,1976-08-08,0.34
02HC032,1976-08-09,0.292
02HC032,1976-08-10,0.252
02HC032,1976-08-11,0.21
02HC032,1976-08-12,0.184
02HC032,1976-08-13,0.498
02HC032,1976-08-14,2.17
02HC032,1976-08-15,1.39
02HC032,1976-08-16,0.966
02HC032,1976-08-17,0.685
02HC032,1976-08-18,0.532
02HC032,1976-08-19,0.433
02HC032,1976-08-20,0.368
02HC032,1976-08-21,0.314
02HC032,1976-08-22,0.278
02HC032,1976-08-23,0.232
02HC032,1976-08-24,0.201
02HC032,1976-08-25,0.181
02HC032,1976-08-26,0.17
02HC032,1976-08-27,0.164
02HC032,1976-08-28,0.178
02HC032,1976-08-29,0.212
02HC032,1976-08-30,0.187
02HC032,1976-08-31,0.17
02HC032,1976-09-01,0.229
02HC032,1976-09-02,0.252
02HC032,1976-09-03,0.21
02HC032,1976-09-04,0.176
02HC032,1976-09-05,0.17
02HC032,1976-09-06,0.15
02HC032,1976-09-07,0.176
02HC032,1976-09-08,0.164
02HC032,1976-09-09,0.122
02HC032,1976-09-10,0.164
02HC032,1976-09-11,0.181
02HC032,1976-09-12,0.176
02HC032,1976-09-13,0.147
02HC032,1976-09-14,0.127
02HC032,1976-09-15,0.119
02HC032,1976-09-16,0.113
02HC032,1976-09-17,0.13
02HC032,1976-09-18,0.306
02HC032,1976-09-19,0.297
02HC032,1976-09-20,0.241
02HC032,1976-09-21,0.238
02HC032,1976-09-22,0.212
02HC032,1976-09-23,0.198
02HC032,1976-09-24,0.193
02HC032,1976-09-25,0.181
02HC032,1976-09-26,0.173
02HC032,1976-09-27,0.21
02HC032,1976-09-28,0.218
02HC032,1976-09-29,0.184
02HC032,1976-09-30,0.167
02HC032,1976-10-01,0.156
02HC032,1976-10-02,0.147
02HC032,1976-10-03,0.139
02HC032,1976-10-04,0.13
02HC032,1976-10-05,0.122
02HC032,1976-10-06,0.136
02HC032,1976-10-07,0.269
02HC032,1976-10-08,0.283
02HC032,1976-10-09,0.215
02HC032,1976-10-10,0.249
02HC032,1976-10-11,0.297
02HC032,1976-10-12,0.272
02HC032,1976-10-13,0.249
02HC032,1976-10-14,0.229
02HC032,1976-10-15,0.238
02HC032,1976-10-16,0.244
02HC032,1976-10-17,0.227
02HC032,1976-10-18,0.215
02HC032,1976-10-19,0.21
02HC032,1976-10-20,0.326
02HC032,1976-10-21,0.425
02HC032,1976-10-22,0.481
02HC032,1976-10-23,0.513
02HC032,1976-10-24,0.467
02HC032,1976-10-25,0.439
02HC032,1976-10-26,0.402
02HC032,1976-10-27,0.343
02HC032,1976-10-28,0.297
02HC032,1976-10-29,0.32
02HC032,1976-10-30,0.303
02HC032,1976-10-31,0.391
02HC032,1976-11-01,0.36
02HC032,1976-11-02,0.311
02HC032,1976-11-03,0.303
02HC032,1976-11-04,0.28
02HC032,1976-11-05,0.263
02HC032,1976-11-06,0.244
02HC032,1976-11-07,0.306
02HC032,1976-11-08,0.289
02HC032,1976-11-09,0.227
02HC032,1976-11-10,0.246
02HC032,1976-11-11,0.241
02HC032,1976-11-12,0.221
02HC032,1976-11-13,0.218
02HC032,1976-11-14,0.207
02HC032,1976-11-15,0.19
02HC032,1976-11-16,0.19
02HC032,1976-11-17,0.187
02HC032,1976-11-18,0.187
02HC032,1976-11-19,0.181
02HC032,1976-11-20,0.19
02HC032,1976-11-21,0.187
02HC032,1976-11-22,0.176
02HC032,1976-11-23,0.178
02HC032,1976-11-24,0.184
02HC032,1976-11-25,0.176
02HC032,1976-11-26,0.198
02HC032,1976-11-27,0.311
02HC032,1976-11-28,0.377
02HC032,1976-11-29,0.266
02HC032,1976-11-30,0.215
02HC032,1976-12-01,0.19
02HC032,1976-12-02,0.17
02HC032,1976-12-03,0.159
02HC032,1976-12-04,0.153
02HC032,1976-12-05,0.147
02HC032,1976-12-06,0.153
02HC032,1976-12-07,0.144
02HC032,1976-12-08,0.136
02HC032,1976-12-09,0.13
02HC032,1976-12-10,0.139
02HC032,1976-12-11,0.136
02HC032,1976-12-12,0.133
02HC032,1976-12-13,0.127
02HC032,1976-12-14,0.13
02HC032,1976-12-15,0.136
02HC032,1976-12-16,0.13
02HC032,1976-12-17,0.127
02HC032,1976-12-18,0.125
02HC032,1976-12-19,0.125
02HC032,1976-12-20,0.133
02HC032,1976-12-21,0.198
02HC032,1976-12-22,0.181
02HC032,1976-12-23,0.173
02HC032,1976-12-24,0.167
02HC032,1976-12-25,0.164
02HC032,1976-12-26,0.161
02HC032,1976-12-27,0.159
02HC032,1976-12-28,0.156
02HC032,1976-12-29,0.153
02HC032,1976-12-30,0.153
02HC032,1976-12-31,0.15
02HC032,1977-01-01,0.142
02HC032,1977-01-02,0.13
02HC032,1977-01-03,0.136
02HC032,1977-01-04,0.15
02HC032,1977-01-05,0.15
02HC032,1977-01-06,0.147
02HC032,1977-01-07,0.144
02HC032,1977-01-08,0.136
02HC032,1977-01-09,0.133
02HC032,1977-01-10,0.13
02HC032,1977-01-11,0.13
02HC032,1977-01-12,0.133
02HC032,1977-01-13,0.133
02HC032,1977-01-14,0.136
02HC032,1977-01-15,0.139
02HC032,1977-01-16,0.133
02HC032,1977-01-17,0.13
02HC032,1977-01-18,0.127
02HC032,1977-01-19,0.125
02HC032,1977-01-20,0.133
02HC032,1977-01-21,0.142
02HC032,1977-01-22,0.139
02HC032,1977-01-23,0.139
02HC032,1977-01-24,0.142
02HC032,1977-01-25,0.147
02HC032,1977-01-26,0.15
02HC032,1977-01-27,0.147
02HC032,1977-01-28,0.147
02HC032,1977-01-29,0.139
02HC032,1977-01-30,0.136
02HC032,1977-01-31,0.136
02HC032,1977-02-01,0.136
02HC032,1977-02-02,0.139
02HC032,1977-02-03,0.142
02HC032,1977-02-04,0.144
02HC032,1977-02-05,0.133
02HC032,1977-02-06,0.127
02HC032,1977-02-07,0.122
02HC032,1977-02-08,0.119
02HC032,1977-02-09,0.122
02HC032,1977-02-10,0.13
02HC032,1977-02-11,0.139
02HC032,1977-02-12,0.144
02HC032,1977-02-13,0.164
02HC032,1977-02-14,0.176
02HC032,1977-02-15,0.142
02HC032,1977-02-16,0.127
02HC032,1977-02-17,0.11
02HC032,1977-02-18,0.102
02HC032,1977-02-19,0.099
02HC032,1977-02-20,0.096
02HC032,1977-02-21,0.096
02HC032,1977-02-22,0.093
02HC032,1977-02-23,0.108
02HC032,1977-02-24,0.125
02HC032,1977-02-25,0.252
02HC032,1977-02-26,0.232
02HC032,1977-02-27,0.221
02HC032,1977-02-28,0.215
02HC032,1977-03-01,0.21
02HC032,1977-03-02,0.207
02HC032,1977-03-03,0.224
02HC032,1977-03-04,0.685
02HC032,1977-03-05,2.25
02HC032,1977-03-06,1.16
02HC032,1977-03-07,0.852
02HC032,1977-03-08,1.42
02HC032,1977-03-09,5.13
02HC032,1977-03-10,8.44
02HC032,1977-03-11,5.83
02HC032,1977-03-12,4.36
02HC032,1977-03-13,9.97
02HC032,1977-03-14,4.93
02HC032,1977-03-15,2.48
02HC032,1977-03-16,1.78
02HC032,1977-03-17,1.26
02HC032,1977-03-18,0.997
02HC032,1977-03-19,0.85
02HC032,1977-03-20,0.821
02HC032,1977-03-21,0.793
02HC032,1977-03-22,0.765
02HC032,1977-03-23,0.736
02HC032,1977-03-24,0.708
02HC032,1977-03-25,0.807
02HC032,1977-03-26,0.793
02HC032,1977-03-27,0.731
02HC032,1977-03-28,1.1
02HC032,1977-03-29,2.34
02HC032,1977-03-30,1.7
02HC032,1977-03-31,1.4
02HC032,1977-04-01,1.13
02HC032,1977-04-02,0.968
02HC032,1977-04-03,1.25
02HC032,1977-04-04,0.968
02HC032,1977-04-05,1.36
02HC032,1977-04-06,1.13
02HC032,1977-04-07,0.796
02HC032,1977-04-08,0.688
02HC032,1977-04-09,0.677
02HC032,1977-04-10,0.6
02HC032,1977-04-11,0.575
02HC032,1977-04-12,0.569
02HC032,1977-04-13,0.657
02HC032,1977-04-14,0.595
02HC032,1977-04-15,0.646
02HC032,1977-04-16,0.631
02HC032,1977-04-17,0.564
02HC032,1977-04-18,0.504
02HC032,1977-04-19,0.439
02HC032,1977-04-20,0.368
02HC032,1977-04-21,0.377
02HC032,1977-04-22,0.419
02HC032,1977-04-23,0.699
02HC032,1977-04-24,0.824
02HC032,1977-04-25,0.663
02HC032,1977-04-26,0.552
02HC032,1977-04-27,0.47
02HC032,1977-04-28,0.447
02HC032,1977-04-29,0.388
02HC032,1977-04-30,0.357
02HC032,1977-05-01,0.311
02HC032,1977-05-02,0.294
02HC032,1977-05-03,0.278
02HC032,1977-05-04,0.249
02HC032,1977-05-05,0.241
02HC032,1977-05-06,0.235
02HC032,1977-05-07,0.261
02HC032,1977-05-08,0.396
02HC032,1977-05-09,0.34
02HC032,1977-05-10,0.283
02HC032,1977-05-11,0.246
02HC032,1977-05-12,0.21
02HC032,1977-05-13,0.187
02HC032,1977-05-14,0.167
02HC032,1977-05-15,0.147
02HC032,1977-05-16,0.144
02HC032,1977-05-17,0.122
02HC032,1977-05-18,0.127
02HC032,1977-05-19,0.125
02HC032,1977-05-20,0.125
02HC032,1977-05-21,0.125
02HC032,1977-05-22,0.113
02HC032,1977-05-23,0.099
02HC032,1977-05-24,0.283
02HC032,1977-05-25,1.46
02HC032,1977-05-26,0.456
02HC032,1977-05-27,0.294
02HC032,1977-05-28,0.227
02HC032,1977-05-29,0.187
02HC032,1977-05-30,0.167
02HC032,1977-05-31,0.142
02HC032,1977-06-01,0.142
02HC032,1977-06-02,0.147
02HC032,1977-06-03,0.139
02HC032,1977-06-04,0.133
02HC032,1977-06-05,0.119
02HC032,1977-06-06,0.116
02HC032,1977-06-07,0.11
02HC032,1977-06-08,0.108
02HC032,1977-06-09,0.096
02HC032,1977-06-10,0.085
02HC032,1977-06-11,0.076
02HC032,1977-06-12,0.074
02HC032,1977-06-13,0.065
02HC032,1977-06-14,0.062
02HC032,1977-06-15,0.071
02HC032,1977-06-16,0.068
02HC032,1977-06-17,0.091
02HC032,1977-06-18,0.119
02HC032,1977-06-19,0.187
02HC032,1977-06-20,0.142
02HC032,1977-06-21,0.105
02HC032,1977-06-22,0.085
02HC032,1977-06-23,0.071
02HC032,1977-06-24,0.068
02HC032,1977-06-25,0.215
02HC032,1977-06-26,0.255
02HC032,1977-06-27,0.133
02HC032,1977-06-28,0.099
02HC032,1977-06-29,0.215
02HC032,1977-06-30,0.227
02HC032,1977-07-01,0.15
02HC032,1977-07-02,0.122
02HC032,1977-07-03,0.102
02HC032,1977-07-04,0.088
02HC032,1977-07-05,0.082
02HC032,1977-07-06,0.263
02HC032,1977-07-07,0.362
02HC032,1977-07-08,0.292
02HC032,1977-07-09,0.19
02HC032,1977-07-10,0.142
02HC032,1977-07-11,0.113
02HC032,1977-07-12,0.102
02HC032,1977-07-13,0.093
02HC032,1977-07-14,0.079
02HC032,1977-07-15,0.099
02HC032,1977-07-16,0.328
02HC032,1977-07-17,0.255
02HC032,1977-07-18,0.161
02HC032,1977-07-19,0.136
02HC032,1977-07-20,0.122
02HC032,1977-07-21,0.102
02HC032,1977-07-22,0.091
02HC032,1977-07-23,0.082
02HC032,1977-07-24,0.076
02HC032,1977-07-25,0.074
02HC032,1977-07-26,0.071
02HC032,1977-07-27,0.068
02HC032,1977-07-28,0.065
02HC032,1977-07-29,0.289
02HC032,1977-07-30,0.062
02HC032,1977-07-31,0.096
02HC032,1977-08-01,0.091
02HC032,1977-08-02,0.085
